ID	TITLE	URL	PUBLISHER	CATEGORY	STORY	HOSTNAME	TIMESTAMP
415420	'Hands up, don't shoot': Ferguson comes to Los Angeles as Rapper Common  ...	http://www.dailymail.co.uk/news/article-2733488/Nicki-Minaj-Ariana-Grande-kick-MTV-VMAs.html	Daily Mail	e	dvOd5HbJXx6GwjMNT6O3asE_sPupM	www.dailymail.co.uk	1409019969279
118955	Michael Strahan will join Good Morning America 'a few' days a week	http://www.dailymail.co.uk/news/article-2605133/Michael-Strahan-makes-Good-Morning-America-debut-announcing-join-morning-news-program-days-week-continuing-host-Live.html	Daily Mail	e	d1LF1YsBJf64etM1NquiWtTc-tiaM	www.dailymail.co.uk	1397589721736
9493	Even after recall repair, GM recommends only key, fob on key ring	http://in.reuters.com/article/2014/03/12/gm-recall-key-idINL2N0M90SV20140312	Reuters	b	dEZNgZvY8VyPQaMEfz21GkYBcGLcM	in.reuters.com	1394712900496
371368	GLOBAL MARKETS-Asian stocks extend drop after cool Chinese price data	http://www.reuters.com/article/2014/07/09/markets-global-idUSL4N0PK02420140709	Reuters	b	dpXIE2Bj1Tjn35MEY-xCskzKo9DuM	www.reuters.com	1404896316731
200324	Few funds ready to follow Stanford's lead on fossil fuel stocks	http://in.reuters.com/article/2014/05/09/fossilfuel-divestment-idINL2N0NT2H620140509	Reuters	b	drVvMTg5r16m4VMBUHFi16rueQnBM	in.reuters.com	1399687515672
419964	Apple Planning To Release Largest iPad Ever: Report	http://www.huffingtonpost.com/2014/08/26/bigger-ipad-apple-129-inch-_n_5717909.html	Huffington Post	t	dhgRw7yaeRHmUjMNHxwoPnElbooIM	www.huffingtonpost.com	1409209470847
188420	US STOCKS-Dow, S&P gain on Yellen; Nasdaq ends down for 2nd day	http://in.reuters.com/article/2014/05/07/markets-usa-stocks-idINL2N0NT26S20140507	Reuters	b	dLk5lXf7Y0AdlTMjdc4aTiT-3Z22M	in.reuters.com	1399497346775
240787	CANADA FX DEBT-C$ firms modestly but stays in range; CPI in focus	http://in.reuters.com/article/2014/05/22/markets-canada-dollar-bonds-idINL1N0O81RV20140522	Reuters	b	d-QXOrLOrbQTphMQJTCmFLp0HoAHM	in.reuters.com	1400855448131
344157	Hong Kong main index hits highest since December on optimism, property gains	http://in.reuters.com/article/2014/07/02/markets-hongkong-stocks-close-idINH9N0P001C20140702	Reuters	b	dCnLcsgG641g0oM-3xzXcMAkNLbcM	in.reuters.com	1404305113261
371198	UPDATE 2-Amazon courts Hachette authors by proposing they keep e-book  ...	http://www.reuters.com/article/2014/07/08/amazon-hachette-idUSL2N0PJ1VW20140708	Reuters	b	djB9LBsrA_0TyHM5hCZ0Jo3ZOqBnM	www.reuters.com	1404893961261
117258	UPDATE 2-Coca-Cola sales beat estimates as China volumes soar	http://www.reuters.com/article/2014/04/15/cocacola-results-idUSL3N0N72YU20140415	Reuters	b	dtGvpP7nKa5iPhMgZRDrpLz4c-xhM	www.reuters.com	1397579440718
337396	BET Awards Red Carpet 2014: Gabrielle Union, Ashanti & More Step Out In  ...	http://www.huffingtonpost.com/2014/06/30/bet-awards-red-carpet-2014-photos_n_5543283.html\?ir=Black+Voices	Huffington Post	e	dXmi1stqVMIkBRMBNSG99GmsJnjnM	www.huffingtonpost.com	1404167427587
407365	Is your USB drive at risk? 'Invisible yet fundamental' flaw that lets hackers take  ...	http://www.dailymail.co.uk/sciencetech/article-2711802/Is-USB-drive-risk-Invisible-fundamental-flaw-lets-hackers-computers-discovered.html	Daily Mail	t	d0o0D1fsEaihA9MXlhzoYPx1Kd6LM	www.dailymail.co.uk	1406865414923
190309	With Emma Stone and Joaquin Phoenix, Woody Allen's New Movie Could Fly	http://www.contactmusic.com/article/emma-stone-woody-allen-new-movie_4183721	Contactmusic.com	e	dNYhZOtdAnJ0n7MPaiz9OEaWjU18M	www.contactmusic.com	1399507537245
129591	Ford goes to great heights as it shows off 50th anniversary Mustang on top of  ...	http://www.dailymail.co.uk/news/article-2605770/Ford-offer-50th-anniversary-Mustang.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	Daily Mail	t	d1oJn05W7Z5ZD_Mk4rxLdCvkwMhiM	www.dailymail.co.uk	1397770502123
46468	The Happiest Metro Area In America Is...	http://www.huffingtonpost.com/2014/03/25/well-being-counties-metropolitan-area_n_5008714.html\?utm_hp_ref=healthy-living	Huffington Post	m	dG2qqp30aWwuXXM7LGDDUmc_zTZlM	www.huffingtonpost.com	1395834677080
337877	As Zendaya Drops Out Of Lifetime's 'Aaliyah' Biopic, Is This The End Of The  ...	http://www.contactmusic.com/article/zendaya-coleman-pulls-out-lifetime-original-movie-aaliyah_4265959	Contactmusic.com	e	dm8DWc8N7V1rZEMe8Cp0Yak9KWgkM	www.contactmusic.com	1404171570820
376206	Britney's Just the Beginning: How Auto-Tuning Took Over the Music Industry	http://www.huffingtonpost.com/ravishly/britneys-just-the-beginni_b_5572086.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dbm6r9kh5H4eS5MQ_8MhAZJy6GCEM	www.huffingtonpost.com	1404983350623
285936	Obama Orders Philadelphia Transit Workers To End Strike	http://www.huffingtonpost.com/2014/06/14/pennsylvania-governor-ask_n_5495463.html	Huffington Post	b	dcWg6zq5UbUmIOM5_ySF8hf3qxjmM	www.huffingtonpost.com	1402800847595
282323	US STOCKS-Wall St edges up on Intel but posts weekly loss	http://in.reuters.com/article/2014/06/13/markets-usa-stocks-idINL2N0OU1NW20140613	Reuters	b	dx0jZYnfvsInZzMB_K12CHGhiUVSM	in.reuters.com	1402734888272
230506	PRECIOUS-Gold ends flat as S&P 500 rises; platinum up	http://in.reuters.com/article/2014/05/19/markets-precious-idINL3N0O528620140519	Reuters	b	dl3Gqh01tgovykMAySdwbmcEI83dM	in.reuters.com	1400683341700
310627	UPDATE 3-American Apparel says company not for sale	http://in.reuters.com/article/2014/06/23/american-apparel-ceo-idINL4N0P42V220140623	Reuters	b	d_6RL3BNKVdDyYMBKmZ7ixjp2gWzM	in.reuters.com	1403629700455
116810	J&J beats forecasts, helped by new medicines	http://in.reuters.com/article/2014/04/15/johnsonandjohnson-results-idINL2N0N70E620140415	Reuters	b	deWNZ6XT-DfVZAMkcccHGKfztwhGM	in.reuters.com	1397576693867
346663	Robin Thicke mocked during Twitter chat	http://www.dailymail.co.uk/wires/aap/article-2677386/Robin-Thicke-mocked-Twitter-chat.html	Daily Mail	e	daMLj0v41f7sKHM6r8uew0zf-i2nM	www.dailymail.co.uk	1404322538321
347580	Duchess of Cambridge's hair is back to its glossy best as she arrives at  ...	http://www.dailymail.co.uk/femail/article-2677818/Duchess-Cambridges-hair-glossy-best-arrives-Wimbledon-shes-wearing-recycled-dress-too.html	Daily Mail	e	dWXc9wlEjFIwhmMR2dzKaauj-sdiM	www.dailymail.co.uk	1404328385023
56800	Some of the proposals for tackling student debt	http://www.dailymail.co.uk/wires/ap/article-2590779/Some-proposals-tackling-student-debt.html	Daily Mail	b	dDIbjJ5ZNGtVjuMoRi7xP72R72jFM	www.dailymail.co.uk	1396012906898
410313	China manufacturing gathers pace, Europe falters, US steady	http://in.reuters.com/article/2014/08/01/global-economy-idINKBN0G150K20140801	Reuters	b	dhROrVjRWUkVI1MQ9QDiX3ID6oyvM	in.reuters.com	1406928068205
272571	Euro seen hamstrung ahead of ECB meeting, Aussie eyes GDP	http://in.reuters.com/article/2014/06/03/us-markets-forex-idINKBN0EA11M20140603	Reuters	b	dLLmuV7pAbIxUoM_GdCJpbx_o3WvM	in.reuters.com	1401882952729
243317	Lookalikes Will Ferrell and Chad Smith Settle The Score With An Epic 'Tonight  ...	http://www.contactmusic.com/article/will-ferrell-defeats-chad-smith-in-tonight-show-drum-off_4211173	Contactmusic.com	e	dTfZWU6aFBaq4CMVQYoADgRBNdBQM	www.contactmusic.com	1400877194344
322681	Action camera-maker GoPro's shares jump 26 pct in debut	http://in.reuters.com/article/2014/06/26/gopro-ipo-idINL4N0P73S420140626	Reuters	b	dtzEtCIuptnGnYM-d1hm66m1CLiQM	in.reuters.com	1403854657880
115721	The Momentum of Freedom (Passover)	http://www.huffingtonpost.com/ariel-mayse/the-momentum-of-freedom_b_5148714.html	Huffington Post	e	dI9Htvn_IdMzF6M-vF8-Yn-uDK3RM	www.huffingtonpost.com	1397524669311
381873	"Rihanna Causes Controversy With #FreePalestine"" Tweet, Deletes It Moments  ..."	http://www.contactmusic.com/article/rihanna-causes-controversy-with	Contactmusic.com	e	dl2knqMR0Y_IXxMC45R48HXMkCpeM	www.contactmusic.com	1405503285780
242795	"So, Tupac Shakur's Final Words Were A Big ""F*CK YOU"" To Cops"	http://www.contactmusic.com/article/tupac-shakur-final-words_4210158	Contactmusic.com	e	d297jLnqGdxM15MUpDsAMamDvl2TM	www.contactmusic.com	1400873642436
5077	UPDATE 1-Fannie, Freddie could send $179.2 bln to taxpayers -White House	http://in.reuters.com/article/2014/03/10/usa-fiscal-fanniefreddie-idINL2N0M71A620140310	Reuters	b	dqGBNbtZggwuw5MCNC30E54BpP3aM	in.reuters.com	1394577624598
314942	US housing finance regulator should consider suing firms-watchdog	http://in.reuters.com/article/2014/06/25/usa-housing-insurance-idINL2N0P51G020140625	Reuters	b	dYl0oLFTVhcqb7M89YQbLlPHc5HuM	in.reuters.com	1403701983041
271296	Nothing Compares To Her: Sinead O'Connor transforms her look in black wig  ...	http://www.dailymail.co.uk/tvshowbiz/article-2647061/Sinead-OConnor-transforms-look-black-wig-PVC-outfit.html	Daily Mail	e	dR9_9_z6SwLZEhMjrEsD_8k6JG1iM	www.dailymail.co.uk	1401834531152
824	GLOBAL MARKETS-World stocks, copper and oil hit by weak China exports	http://in.reuters.com/article/2014/03/10/markets-global-idINL6N0M72LY20140310	Reuters	b	dn8H6sYjpAZnsgM2qvfMRDttKqhXM	in.reuters.com	1394490293422
339346	Top US securities brokers changing jobs less often as market recovers	http://in.reuters.com/article/2014/06/30/wealth-recruitment-trends-idINL2N0PB1A020140630	Reuters	b	diyd0x_w0-7X44MSHw-8V55iaOh1M	in.reuters.com	1404222768135
275775	Bury the 'Hachette'	http://www.huffingtonpost.com/david-sable/bury-the-hachette_b_5434093.html	Huffington Post	b	d-r8sRb3g9P6fZMb30E_txusrUF2M	www.huffingtonpost.com	1401948779945
377303	EM ASIA FX-Asian currencies fall ahead of Yellen's testimony	http://in.reuters.com/article/2014/07/15/markets-asia-forex-idINL4N0PQ21N20140715	Reuters	b	dX_7s2YKpIGARbMrEtB280Mnfm95M	in.reuters.com	1405423504099
79532	UPDATE 1-Novartis closes heart drug study early after strong results	http://in.reuters.com/article/2014/03/31/novartis-heartdrug-study-idINL5N0MS1KB20140331	Reuters	m	d1W1b6EXNlZ1eVMvxkJWWIx-ZMtYM	in.reuters.com	1396384721042
282383	US STOCKS-Wall St falls on retail data; oil lifts energy shares	http://in.reuters.com/article/2014/06/12/markets-usa-stocks-idINL2N0OT0Y020140612	Reuters	b	dx0jZYnfvsInZzMB_K12CHGhiUVSM	in.reuters.com	1402734907172
369805	Cleaning up your image? Justin Bieber shares dressed up photos of himself  ...	http://www.dailymail.co.uk/tvshowbiz/article-2682823/Cleaning-image-Justin-Bieber-shares-dressed-photos-days-partying-shirtless-yacht-scantily-clad-women.html	Daily Mail	e	dA0oc_o4rQ9vSxMxyD9bitDfwBujM	www.dailymail.co.uk	1404841040225
276230	WRAPUP 1-China May data shows growth steadying, but more stimulus may be  ...	http://www.reuters.com/article/2014/06/13/china-economy-idUSL4N0OU22R20140613	Reuters	b	dDjEqY9ii-d0FrM6_9aNAKLRTz2_M	www.reuters.com	1402651063997
396052	Allegations of sexual harassment at Comic-Con	http://www.contactmusic.com/article/allegations-harassment-comic-con_4304642	Contactmusic.com	e	dirbYbPHXQZ7iEM3Zy-WzeNppzyVM	www.contactmusic.com	1406655722687
274611	Lana Wachowski - Jupiter Ascending pushed back to 2015	http://www.contactmusic.com/story/jupiter-ascending-pushed-back-to-2015_4228898	Contactmusic.com	e	dl9h5ayvLKtHvKMUTNMZoqcYnn1MM	www.contactmusic.com	1401898804965
125018	US STOCKS-Futures gain after Chinese data, Yahoo up on Alibaba	http://in.reuters.com/article/2014/04/16/markets-usa-stocks-idINL2N0N80GQ20140416	Reuters	b	dw8S5c0f3hcW4BMfCLSoYGeKP8HYM	in.reuters.com	1397704371731
10698	Rick Ross - Rick Ross Masterminds His Way To The Top Of The Us Charts	http://www.contactmusic.com/story/rick-ross-masterminds-his-way-to-the-top-of-the-u-s-charts_4106982	Contactmusic.com	e	dCj_8Fg-Io7BakMKAoAyfR-y60XkM	www.contactmusic.com	1394717350745
16906	MONTGOMERY, Ala. (AP) — Alabama's latest unemployment rate is unchanged  ...	http://www.huffingtonpost.com/huff-wires/20140317/apfn-us--unemployment-alabama/\?utm_hp_ref=chicago&amp;ir=chicago	Huffington Post	b	d3csw4t_czT7_SMbnTZtLKNtrCzfM	www.huffingtonpost.com	1395158614840
280188	Netflix revamping popular 1990s cartoon series The Magic School Bus for a  ...	http://www.dailymail.co.uk/tvshowbiz/article-2655413/Netflix-revamping-popular-1990s-cartoon-series-The-Magic-School-Bus-new-generation.html	Daily Mail	e	dK85Fjqd_hE1N8McYCcuSmCl3tTQM	www.dailymail.co.uk	1402682357029
103721	Vanessa Paradis is elegant in New York as she opens up about Johnny Depp	http://www.dailymail.co.uk/tvshowbiz/article-2602910/Vanessa-Paradis-elegant-New-York-opens-moving-Johnny-Depp.html	Daily Mail	e	da02Oq24p89B4nMrIlkpJfG9pmp8M	www.dailymail.co.uk	1397299420421
4881	UPDATE 1-RBS might have to leave an independent Scotland-BoE's Carney	http://in.reuters.com/article/2014/03/11/boe-britain-scotland-idINL6N0M82JP20140311	Reuters	b	dBxpRXe8n64NSYMS2ELgYC0Mp3ySM	in.reuters.com	1394573581368
396134	Abs-olutely fabulous: Arrow star Stephen Amell shows off his impressive six  ...	http://www.dailymail.co.uk/tvshowbiz/article-2707889/Arrow-star-Stephen-Amell-shows-impressive-six-pack-cheering-crowds-Comic-Con.html	Daily Mail	e	dirbYbPHXQZ7iEM3Zy-WzeNppzyVM	www.dailymail.co.uk	1406655751643
344163	Hong Kong benchmark hits highest since December on property gains; China slips	http://in.reuters.com/article/2014/07/02/markets-hongkong-china-stocks-midday-idINL4N0PB28K20140702	Reuters	b	dCnLcsgG641g0oM-3xzXcMAkNLbcM	in.reuters.com	1404305114948
15024	Tyler, The Creator Arrested After SXSW Show Escalates Into Full-Blown Riot	http://www.contactmusic.com/article/tyler-creator-arrested-sxsw-riot_4111857	Contactmusic.com	e	dH2BbRGRU_oreeM2VzuRNU8VCa2gM	www.contactmusic.com	1395065204910
92370	What is the mystery light on Mars? Distant 'glow' seen in Curiosity rover's latest  ...	http://www.dailymail.co.uk/sciencetech/article-2599572/Light-Mars-Is-distant-glow-seen-Curiosity-rovers-latest-photo-proof-IS-intelligent-life-red-planet.html	Daily Mail	t	d6xrt7e423mM2IM3yRFebxWgPumcM	www.dailymail.co.uk	1396991890009
169771	Beyonce & Jay Z Announce On The Run Tour, Dates	http://www.huffingtonpost.com/2014/04/28/beyonce-jay-z-on-the-run-tour_n_5225638.html\?ir=Entertainment	Huffington Post	e	d4kHNAAOrSE5kJMs-iTzJJEnTov2M	www.huffingtonpost.com	1398797893003
147054	UPDATE 1-Eli Lilly to buy Novartis' animal health unit for $5.4 bln	http://in.reuters.com/article/2014/04/22/novartis-divestiture-eli-lilly-idINL3N0NE15720140422	Reuters	b	d0BJOy4VPmT-CKMOzWgDCCxSYbyjM	in.reuters.com	1398161797096
236689	Zack Snyder's 'Man Of Steel' Sequel Officially Called 'Batman v Superman: Dawn  ...	http://www.contactmusic.com/article/man-of-steel-sequel-batman-v-superman-dawn-of-justice_4207894	Contactmusic.com	e	dTIqonZ30NDNNUMK7hhByS7UZ4_GM	www.contactmusic.com	1400766383883
57083	GLOBAL MARKETS-Euro soft as yields slip, China spending talk aids stocks	http://in.reuters.com/article/2014/03/28/markets-global-idINL4N0MP10P20140328	Reuters	b	d_yCfTJxDUFGs_MQrL1DnBRuBd_eM	in.reuters.com	1396014015608
161009	Strike Two: Obama's Second FCC Chairman Fails on Net Neutrality	http://www.huffingtonpost.com/timothy-karr/strike-two-obamas-second_b_5205200.html	Huffington Post	t	dG4GMJOa81rynJMVq8aLVP6THZTjM	www.huffingtonpost.com	1398403388375
274559	First look: Khloe Kardashian and Scott Disick start filming in The Hamptons... as  ...	http://www.dailymail.co.uk/tvshowbiz/article-2647184/Khloe-Kardashian-Scott-Disick-start-filming-The-Hamptons-land-13-million-waterfront-rental-home.html	Daily Mail	e	dBbhggDVOAJFQZMNsQdFKWJpMMqGM	www.dailymail.co.uk	1401897931515
333697	'Sorry mum and dad but I love it!' Kelly Osbourne gets shocking new tattoo... on  ...	http://www.dailymail.co.uk/tvshowbiz/article-2674177/Kelly-Osbourne-gets-shocking-new-tattoo-HEAD.html	Daily Mail	e	dxK3DppY6Kvu7SM5JNlYUDprN9tRM	www.dailymail.co.uk	1404100172939
146286	Daniel Radcliffe Works His Wizardry On Broadway Again In The Cripple of  ...	http://www.contactmusic.com/article/daniel-radcliffe-standing-ovation-in-the-cripple-of-inishmaan-on-broadway_4162265	Contactmusic.com	e	d3Nw7svpTDSsQlMXn3XKKII-TvS5M	www.contactmusic.com	1398114925057
420483	Mariah Carey takes twins Moroccan and Monroe out for pizza following marriage  ...	http://www.dailymail.co.uk/tvshowbiz/article-2735285/Mariah-Carey-looks-inch-diva-takes-twins-Moroccan-Monroe-pizza-following-marriage-split.html	Daily Mail	e	du99yb-BwFLI98MuVsacgldz49leM	www.dailymail.co.uk	1409214128351
333596	Olivia Palermo - Olivia Palermo confirms marriage	http://www.contactmusic.com/story/olivia-palermo-confirms-marriage_4264957	Contactmusic.com	e	dwswLxHr7U43g_Mnq2nxIjcGYyouM	www.contactmusic.com	1404099422925
142420	Easter In Holy Land Celebrated By Pilgrims	http://www.huffingtonpost.com/2014/04/20/easter-holy-land_n_5181415.html	Huffington Post	e	dc5i5z8wUPKE6YMcyJIptr9Zq6HVM	www.huffingtonpost.com	1398006724511
215997	Andrew Garfield Gives The Performance Of His Career In Arcade Fire's 'We Exist  ...	http://www.huffingtonpost.com/2014/05/16/arcade-fire-we-exist-andrew-garfield_n_5337607.html\?ir=Entertainment	Huffington Post	e	dzTv-J6KgfwHuPMVU_6iN7VmOjpeM	www.huffingtonpost.com	1400399775416
399532	OkCupid's Experiment May Have Broken FTC Rules	http://www.huffingtonpost.com/2014/07/30/okcupid-experiment_n_5632351.html	Huffington Post	t	d-DJ0LsfPpNzvjMApspGKEqbivkAM	www.huffingtonpost.com	1406724828475
170640	Cloning used to make stem cells from adult humans in diabetes breakthrough	http://www.dailymail.co.uk/sciencetech/article-2615304/Cloning-used-make-stem-cells-adult-humans-diabetes-breakthrough.html	Daily Mail	m	d_8032G0UBfOgcMjUILD4crrQGs5M	www.dailymail.co.uk	1398802946030
32114	'The Muppets' Are Still Most Wanted - But Who's Your Favorite?	http://www.contactmusic.com/in-depth/why-the-muppets-are-still-most-wanted_4119860	Contactmusic.com	e	diQrhya8lRGCDBMMlA49jgPgs-w5M	www.contactmusic.com	1395515201262
356521	Plunge in Erste Bank halts European stocks rally	http://in.reuters.com/article/2014/07/04/markets-europe-stocks-idINL6N0PF1F920140704	Reuters	b	d11BlC6PCQ4FSmMdAOPuKXIopj8aM	in.reuters.com	1404515873508
43790	US new home sales fall to five-month low	http://in.reuters.com/article/2014/03/25/usa-economy-newhomes-idINL1N0ML1E320140325	Reuters	b	dIB0Dz_io6a8yVMJcO-fPDq-SWS8M	in.reuters.com	1395823948321
101355	DIARY - Emerging Markets Economic Events to April 24	http://www.reuters.com/article/2014/04/11/diary-emrg-econ-idUSL3N0N246D20140411	Reuters	b	dhpby_46Ae5iB8ME-y0QZ8gSCJwLM	www.reuters.com	1397289068353
245689	Trading was quiet ahead of the Memorial Day holiday.	http://www.huffingtonpost.com/huff-wires/20140523/us--wall-street-midday/\?utm_hp_ref=style&amp;ir=style	Huffington Post	b	deZNJZ6HJbHr9xMJclJdFBMFF8oLM	www.huffingtonpost.com	1400929905309
293398	Hearts of gold! Keith Urban and Nicole Kidman donate signed guitar to  ...	http://www.dailymail.co.uk/tvshowbiz/article-2658217/Keith-Urban-Nicole-Kidman-donate-signed-guitar-Melbourne-childrens-hospital-special-star-visit.html	Daily Mail	e	dtbVc8ZNz17etAMR19iaXK0PzVoNM	www.dailymail.co.uk	1402954440107
237256	Another medical use for cannabis as scientists find it helps reduce seizures in  ...	http://www.dailymail.co.uk/health/article-2636067/Another-medical-use-cannabis-scientists-helps-reduce-seizures-people-severe-epilepsy.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	Daily Mail	m	dJT9tG5vu7J0_1MIa-Z1sN08zeIuM	www.dailymail.co.uk	1400769396522
360894	Take that Courteney! David Arquette proposes to Christina McLarty just SIX  ...	http://www.dailymail.co.uk/tvshowbiz/article-2678814/David-Arquette-proposes-Christina-McLarty-just-SIX-DAYS-ex-wife-Courteney-Cox-announced-engagement.html	Daily Mail	e	d2e-11CoF-Ty_gMNknZmZ4ObmofNM	www.dailymail.co.uk	1404590984556
76915	Obama To Speak On Obamacare Enrollment	http://www.huffingtonpost.com/2014/04/01/obamacare-enrollment_n_5069370.html	Huffington Post	b	dX33A8KSnyPjzUM3Y1hUj5HxfdH7M	www.huffingtonpost.com	1396368411953
242818	Amazon Won't Sell You The Paperback Version Of The Anti-Amazon Book	http://www.huffingtonpost.com/2014/05/23/amazon-hachette-book_n_5378211.html	Huffington Post	e	d6Qe51jj39tGedMCx5HRKy_kGZwAM	www.huffingtonpost.com	1400874076056
297063	SunTrust to pay nearly $1 billion for mortgage origination practices	http://www.reuters.com/article/2014/06/17/us-usa-justice-suntrust-banks-idUSKBN0ES2KC20140617	Reuters	b	d-xLhpdOiG8XSUMa0kaFqguU3qKiM	www.reuters.com	1403065527760
217853	Octopus tentacles coated with repellent that stop suckers sticking together	http://www.dailymail.co.uk/sciencetech/article-2629497/Mystery-octopus-never-ties-knots-solved-Tentacles-coated-repellent-stop-suckers-sticking-together.html	Daily Mail	t	d6Pff8V_V_m2WPMD34Pg8GiTfOMLM	www.dailymail.co.uk	1400451702547
416711	Sarah Palin Takes The Ice Bucket Challenge	http://www.huffingtonpost.com/2014/08/24/sarah-palin-ice-bucket-challenge_n_5706225.html	Huffington Post	e	dXfATHLvmd9iCUMfMSU3nmTZuv34M	www.huffingtonpost.com	1409029156884
355064	Garth Brooks - Garth Brooks Wades Into Dublin Concerts Row: 'I'll Play All Five  ...	http://www.contactmusic.com/story/garth-brooks-wades-into-dublin-concerts-row-i-ll-play-all-five-shows-or-none-at-all_4270830	Contactmusic.com	e	d1Dj9sY_RfZnbQMfA_FmvevUqIcGM	www.contactmusic.com	1404466297384
137397	Kim Kardashian shows off incredible figure in Kardashian Kollection jumpsuit	http://www.dailymail.co.uk/tvshowbiz/article-2608047/Kim-Kardashian-shows-incredible-figure-Kardashian-Kollection-jumpsuit-takes-grandmother-lunch.html	Daily Mail	e	dxnrZari-adXO-MFxmTNP3chK393M	www.dailymail.co.uk	1397892846913
78846	'Game Of Thrones' Actress Maisie Williams Says Arya Stark Has New Priorities In  ...	http://www.huffingtonpost.com/2014/04/01/game-of-thrones-maisie-williams_n_5070734.html	Huffington Post	e	dmgyrVRYka8FMPMAu76DBT7W1y3xM	www.huffingtonpost.com	1396380641158
109183	Home > Gwyneth Paltrow > Gwyneth Paltrow Trying To Relive Glory Days?	http://www.contactmusic.com/story/gwyneth-paltrow-trying-to-relive-glory-days_4150273	Contactmusic.com	e	d1lCBlybARho3nMXdYowFy6RqxvgM	www.contactmusic.com	1397407044718
155455	UPDATE 1-Spanish yields hit new lows as economy accelerates	http://www.reuters.com/article/2014/04/24/spain-economy-bonds-idUSL6N0NG2CH20140424	Reuters	b	db1OdZuqbeBZgOM_kHvagK_p220eM	www.reuters.com	1398332938879
202502	Favreu's 'Chef' is a Friday Feast For N.Y, L.A Residents	http://www.contactmusic.com/article/chef-reviews-jon-favreau_4187626	Contactmusic.com	e	dyUlTcD61ICqEJMJL8OiKq8A9qD0M	www.contactmusic.com	1399700988048
216526	First case of MERS contracted on US soil: Illinois resident catches deadly virus  ...	http://www.dailymail.co.uk/news/article-2631510/First-case-MERS-contracted-U-S-soil-Illinois-resident-catches-deadly-virus-sufferer-US-American-fall-sick.html	Daily Mail	m	dU1ofj_smQID38MF9fZUcF2I7EswM	www.dailymail.co.uk	1400402437457
7050	Lena Dunham - Lena Dunham may quit acting	http://www.contactmusic.com/story/lena-dunham-may-quit-acting_4105730	Contactmusic.com	e	dTafwmkAOEOrtWMEXDfTIXJmrzRyM	www.contactmusic.com	1394615879874
166068	Bank Of America Messes Up Capital Calculation, Suspends Dividend Increase	http://www.huffingtonpost.com/2014/04/28/bank-of-america-capital-dividend_n_5225970.html\?ir=Business	Huffington Post	b	dsmdKqhpqXk-8aMFGllh2qrk6-IaM	www.huffingtonpost.com	1398770063370
33458	Anita Baker reveals she's 'terrified' by warrant issued for her arrest as she insists  ...	http://www.dailymail.co.uk/tvshowbiz/article-2586946/Anita-Baker-reveals-shes-terrified-warrant-issued-arrest-insists-knew-lawsuit-filed-against-her.html	Daily Mail	e	df79nh7zWl8EzrMUAcqruDB5G1-hM	www.dailymail.co.uk	1395520548468
281285	Processed foods such as sausages or bacon found to greatly increase chance of  ...	http://www.dailymail.co.uk/news/article-2656830/Processed-foods-sausages-bacon-greatly-increase-chance-heart-failure.html	Daily Mail	m	dlpCfD0rTbSEu7MRKXSwdV398i0WM	www.dailymail.co.uk	1402689609752
171936	Atari's 'E.T' Game Found in New Mexico Landfill, Proving Conspiracy Theories	http://www.contactmusic.com/article/atari-e-t-game-buried-new-mexico-landfill_4171875	Contactmusic.com	t	dLCWVil0r5CAAJM8iAzlsDjV-RWMM	www.contactmusic.com	1398852048616
399321	LOS ANGELES (AP) — Microsoft is spreading its Cortana digital assistant  ...	http://www.huffingtonpost.com/huff-wires/20140730/us-microsoft-windows-phone-update/\?utm_hp_ref=business&amp;ir=business	Huffington Post	t	dN5Z-s90ewIxUNMjJ8GIKzNBacjVM	www.huffingtonpost.com	1406723384092
379560	Nickel in early iPad likely triggered allergy in boy: study	http://www.reuters.com/article/2014/07/14/us-apple-nickel-idUSKBN0FJ2OD20140714	Reuters	m	d1vnrTWUy_ZalkMgcBoaBTFrjtT1M	www.reuters.com	1405444065148
317439	Barclays shares fall after New York lawsuit	http://in.reuters.com/article/2014/06/26/barclays-stocks-idINL6N0P71F720140626	Reuters	b	dqkvWN_8vPLu_aMLDj3WywnyD4_-M	in.reuters.com	1403776309918
254619	AKB48 Attacked: Saw-Wielding Man Reportedly Slashes 2 Members Of  ...	http://www.huffingtonpost.com/2014/05/25/akb48-attacked_n_5390902.html	Huffington Post	e	dsXLoamlMgs2yGMOVHaENQc7KXbeM	www.huffingtonpost.com	1401173170870
242411	Kim Kardashian and Kanye West's Italian wedding venue start final preparations	http://www.dailymail.co.uk/tvshowbiz/article-2635405/Final-preparations-underway-Kim-Kardashian-Kanye-Wests-Italian-wedding-venue-just-three-days-go.html	Daily Mail	e	dkqOgAdP5yFwphMz5qRS4cwe8CioM	www.dailymail.co.uk	1400869108094
315549	Supreme Court Justices Limit Existing EPA Global Warming Rules	http://www.huffingtonpost.com/2014/06/23/supreme-court-global-warming_n_5521744.html	Huffington Post	b	dcaAZqvfJ_WBiIMKGvtenPOAFu2BM	www.huffingtonpost.com	1403706752314
